tanggal_scraping,bandara_asal,bandara_tujuan,tanggal_terbang,kelas,jam_berangkat,jam_tiba,tanggal_tiba,durasi_menit,transit,bagasi_kg,cabin_baggage_kg,meal,entertainment,usb,power,model_pesawat,seat_layout,seat_pitch_inch,seat_type,harga_idr,refundable,reschedulable,visa_required,wifi_status,maskapai_final,selisih_hari,hari_penerbangan,waktu_berangkat_kategori,waktu_tiba_kategori,jarak_km,is_transit,jumlah_fasilitas,harga_idr_log,harga_idr_scaled
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,05:30,07:40,2026-05-25,130,0,30,10,True,False,False,False,Airbus A320,3-3,29.0,BELOW_AVERAGE_LEGROOM,1892600,True,True,False,no_wifi,VJ,5,0,EARLY_MORNING,MORNING,1160.2023921445593,0,1,14.453462631429796,-1.0943911175789938
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,22:55,01:10,2026-05-26,135,0,32,10,True,True,False,False,Airbus A320,3-3,32.0,ABOVE_AVERAGE_LEGROOM,4083100,True,True,False,no_wifi,VN,5,0,EVENING,EARLY_MORNING,1160.2023921445593,0,2,15.222367306708966,0.01705224629562296
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,22:00,00:10,2026-05-26,130,0,32,10,True,True,False,False,Airbus A320,3-3,32.0,ABOVE_AVERAGE_LEGROOM,2777200,True,True,False,no_wifi,VN,5,0,EVENING,EARLY_MORNING,1160.2023921445593,0,2,14.836954143936087,-0.540058297944878
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,21:00,23:10,2026-05-25,130,0,32,10,True,True,False,False,Airbus A320,3-3,32.0,ABOVE_AVERAGE_LEGROOM,2777200,True,True,False,no_wifi,VN,5,0,EVENING,EVENING,1160.2023921445593,0,2,14.836954143936087,-0.540058297944878
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,20:30,22:40,2026-05-25,130,0,32,10,True,True,True,True,Boeing 787,3-3-3,34.0,ABOVE_AVERAGE_LEGROOM,4083100,True,True,False,no_wifi,VN,5,0,EVENING,EVENING,1160.2023921445593,0,4,15.222367306708966,0.01705224629562296
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,19:00,21:10,2026-05-25,130,0,32,10,True,True,True,True,Boeing 787,3-3-3,34.0,ABOVE_AVERAGE_LEGROOM,2777200,True,True,False,no_wifi,VN,5,0,EVENING,EVENING,1160.2023921445593,0,4,14.836954143936087,-0.540058297944878
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,18:20,20:30,2026-05-25,130,0,32,10,True,True,False,False,Airbus A320,3-3,32.0,ABOVE_AVERAGE_LEGROOM,2777200,True,True,False,no_wifi,VN,5,0,EVENING,EVENING,1160.2023921445593,0,2,14.836954143936087,-0.540058297944878
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,18:00,20:10,2026-05-25,130,0,32,10,True,True,True,True,Airbus A350,3-3-3,38.0,ABOVE_AVERAGE_LEGROOM,2777200,True,True,False,no_wifi,VN,5,0,EVENING,EVENING,1160.2023921445593,0,4,14.836954143936087,-0.540058297944878
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,17:30,19:40,2026-05-25,130,0,32,10,True,True,True,True,Boeing 787,3-3-3,34.0,ABOVE_AVERAGE_LEGROOM,4083100,True,True,False,no_wifi,VN,5,0,AFTERNOON,EVENING,1160.2023921445593,0,4,15.222367306708966,0.01705224629562296
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,17:00,19:10,2026-05-25,130,0,32,10,True,True,True,True,Airbus A350,3-3-3,38.0,ABOVE_AVERAGE_LEGROOM,2777200,True,True,False,no_wifi,VN,5,0,AFTERNOON,EVENING,1160.2023921445593,0,4,14.836954143936087,-0.540058297944878
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,16:00,18:10,2026-05-25,130,0,32,10,True,True,True,True,Boeing 787,3-3-3,34.0,ABOVE_AVERAGE_LEGROOM,2777200,True,True,False,no_wifi,VN,5,0,AFTERNOON,EVENING,1160.2023921445593,0,4,14.836954143936087,-0.540058297944878
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,15:30,17:45,2026-05-25,135,0,32,10,True,True,True,True,Boeing 787,2-3-2,42.0,CRADLE_RECLINER,2887900,True,True,False,no_wifi,VN,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,14.876040498628896,-0.48355939640601064
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,15:00,17:10,2026-05-25,130,0,32,10,True,True,True,True,Boeing 787,3-3-3,34.0,ABOVE_AVERAGE_LEGROOM,4083100,True,True,False,no_wifi,VN,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,15.222367306708966,0.01705224629562296
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,14:45,16:55,2026-05-25,130,0,32,10,False,False,False,False,Boeing 787,3-3-3,34.0,ABOVE_AVERAGE_LEGROOM,2887900,True,True,False,no_wifi,VN,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,0,14.876040498628896,-0.48355939640601064
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,14:00,16:10,2026-05-25,130,0,32,10,True,True,True,True,Airbus A350,2-4-2,38.0,CRADLE_RECLINER,4083100,True,True,False,no_wifi,VN,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,15.222367306708966,0.01705224629562296
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,13:00,15:10,2026-05-25,130,0,32,10,True,True,True,True,Boeing 787,3-3-3,34.0,ABOVE_AVERAGE_LEGROOM,4083100,True,True,False,no_wifi,VN,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,15.222367306708966,0.01705224629562296
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,12:00,14:10,2026-05-25,130,0,32,10,True,True,True,True,Boeing 787,2-3-2,42.0,CRADLE_RECLINER,4083100,True,True,False,no_wifi,VN,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,15.222367306708966,0.01705224629562296
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,11:00,13:10,2026-05-25,130,0,32,10,True,True,True,True,Airbus A350,2-4-2,38.0,CRADLE_RECLINER,4083100,True,True,False,no_wifi,VN,5,0,MORNING,AFTERNOON,1160.2023921445593,0,4,15.222367306708966,0.01705224629562296
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,10:00,12:10,2026-05-25,130,0,32,10,True,True,True,True,Airbus A350,3-3-3,38.0,ABOVE_AVERAGE_LEGROOM,4083100,True,True,False,no_wifi,VN,5,0,MORNING,AFTERNOON,1160.2023921445593,0,4,15.222367306708966,0.01705224629562296
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,09:00,11:10,2026-05-25,130,0,32,10,True,True,True,True,Airbus A350,3-3-3,38.0,ABOVE_AVERAGE_LEGROOM,4083100,True,True,False,no_wifi,VN,5,0,MORNING,MORNING,1160.2023921445593,0,4,15.222367306708966,0.01705224629562296
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,08:00,10:10,2026-05-25,130,0,32,10,True,True,True,True,Airbus A350,2-4-2,38.0,CRADLE_RECLINER,2887900,True,True,False,no_wifi,VN,5,0,MORNING,MORNING,1160.2023921445593,0,4,14.876040498628896,-0.48355939640601064
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,07:00,09:10,2026-05-25,130,0,32,10,True,True,True,True,Boeing 787,3-3-3,34.0,ABOVE_AVERAGE_LEGROOM,2777200,True,True,False,no_wifi,VN,5,0,MORNING,MORNING,1160.2023921445593,0,4,14.836954143936087,-0.540058297944878
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,06:00,08:10,2026-05-25,130,0,32,10,True,True,False,False,Airbus A320,3-3,32.0,ABOVE_AVERAGE_LEGROOM,2777200,True,True,False,no_wifi,VN,5,0,MORNING,MORNING,1160.2023921445593,0,2,14.836954143936087,-0.540058297944878
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,05:00,07:10,2026-05-25,130,0,32,10,True,True,False,False,Airbus A320,3-3,32.0,ABOVE_AVERAGE_LEGROOM,4083100,True,True,False,no_wifi,VN,5,0,EARLY_MORNING,MORNING,1160.2023921445593,0,2,15.222367306708966,0.01705224629562296
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,21:05,23:15,2026-05-25,130,0,0,12,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,2930000,True,True,False,no_wifi,VU,5,0,EVENING,EVENING,1160.2023921445593,0,0,14.89051332229012,-0.4626390868644478
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,20:00,22:10,2026-05-25,130,0,0,12,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,2930000,True,True,False,no_wifi,VU,5,0,EVENING,EVENING,1160.2023921445593,0,0,14.89051332229012,-0.4626390868644478
2026-05-20,HAN,SGN,2026-05-25,PREMIUM_ECONOMY,08:35,10:45,2026-05-25,130,0,0,12,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,2930000,True,True,False,no_wifi,VU,5,0,MORNING,MORNING,1160.2023921445593,0,0,14.89051332229012,-0.4626390868644478
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,22:55,01:10,2026-05-26,135,0,32,18,True,True,False,False,Airbus A320,2-2,38.0,CRADLE_RECLINER,3300400,True,True,False,no_wifi,VN,5,0,EVENING,EARLY_MORNING,1160.2023921445593,0,2,15.009554534205856,-0.29056630688909013
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,22:00,00:10,2026-05-26,130,0,32,18,True,True,False,False,Airbus A320,2-2,45.0,CRADLE_RECLINER,3300400,True,True,False,no_wifi,VN,5,0,EVENING,EARLY_MORNING,1160.2023921445593,0,2,15.009554534205856,-0.29056630688909013
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,21:00,23:10,2026-05-25,130,0,32,18,True,True,False,False,Airbus A320,2-2,38.0,CRADLE_RECLINER,3300400,True,True,False,no_wifi,VN,5,0,EVENING,EVENING,1160.2023921445593,0,2,15.009554534205856,-0.29056630688909013
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,20:30,22:40,2026-05-25,130,0,32,18,True,True,True,True,Boeing 787,1-2-1,78.0,FULL_FLAT_POD,3300400,True,True,False,no_wifi,VN,5,0,EVENING,EVENING,1160.2023921445593,0,4,15.009554534205856,-0.29056630688909013
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,19:00,21:10,2026-05-25,130,0,32,18,True,True,True,True,Boeing 787,1-2-1,78.0,FULL_FLAT_POD,5849100,True,True,False,no_wifi,VN,5,0,EVENING,EVENING,1160.2023921445593,0,4,15.581798532185118,0.5366061821326582
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,18:20,20:30,2026-05-25,130,0,32,18,True,True,False,False,Airbus A320,2-2,38.0,CRADLE_RECLINER,3300400,True,True,False,no_wifi,VN,5,0,EVENING,EVENING,1160.2023921445593,0,2,15.009554534205856,-0.29056630688909013
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,18:00,20:10,2026-05-25,130,0,32,18,True,True,True,True,Airbus A350,1-2-1,75.0,FULL_FLAT_POD,6746000,True,True,False,no_wifi,VN,5,0,EVENING,EVENING,1160.2023921445593,0,4,15.724460442839714,0.7428224258005152
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,17:30,19:40,2026-05-25,130,0,32,18,True,True,True,True,Boeing 787,1-2-1,78.0,FULL_FLAT_POD,6746000,True,True,False,no_wifi,VN,5,0,AFTERNOON,EVENING,1160.2023921445593,0,4,15.724460442839714,0.7428224258005152
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,17:00,19:10,2026-05-25,130,0,32,18,True,True,True,True,Airbus A350,1-2-1,78.0,FULL_FLAT_POD,6746000,True,True,False,no_wifi,VN,5,0,AFTERNOON,EVENING,1160.2023921445593,0,4,15.724460442839714,0.7428224258005152
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,16:00,18:10,2026-05-25,130,0,32,18,True,True,True,True,Boeing 787,1-2-1,78.0,FULL_FLAT_POD,6746000,True,True,False,no_wifi,VN,5,0,AFTERNOON,EVENING,1160.2023921445593,0,4,15.724460442839714,0.7428224258005152
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,15:30,17:45,2026-05-25,135,0,32,18,True,True,True,True,Boeing 787,1-2-1,78.0,FULL_FLAT_POD,4384800,True,True,False,no_wifi,VN,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,15.29365480077459,0.12009754534744826
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,15:00,17:10,2026-05-25,130,0,32,18,True,True,True,True,Boeing 787,1-2-1,78.0,FULL_FLAT_POD,4384800,True,True,False,no_wifi,VN,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,15.29365480077459,0.12009754534744826
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,14:45,16:55,2026-05-25,130,0,32,18,True,True,True,True,Airbus A350,1-2-1,42.0,FULL_FLAT_SEAT,4384800,True,True,False,no_wifi,VN,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,15.29365480077459,0.12009754534744826
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,14:00,16:10,2026-05-25,130,0,32,18,True,True,True,True,Airbus A350,1-2-1,78.0,FULL_FLAT_POD,6746000,True,True,False,no_wifi,VN,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,15.724460442839714,0.7428224258005152
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,13:00,15:10,2026-05-25,130,0,32,18,True,True,True,True,Boeing 787,1-2-1,78.0,FULL_FLAT_POD,6746000,True,True,False,no_wifi,VN,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,15.724460442839714,0.7428224258005152
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,12:00,14:10,2026-05-25,130,0,32,18,True,True,True,True,Boeing 787,1-2-1,78.0,FULL_FLAT_POD,6746000,True,True,False,no_wifi,VN,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,15.724460442839714,0.7428224258005152
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,11:00,13:10,2026-05-25,130,0,32,18,True,True,True,True,Airbus A350,1-2-1,78.0,FULL_FLAT_POD,4384800,True,True,False,no_wifi,VN,5,0,MORNING,AFTERNOON,1160.2023921445593,0,4,15.29365480077459,0.12009754534744826
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,10:00,12:10,2026-05-25,130,0,32,18,True,True,True,True,Airbus A350,1-2-1,75.0,FULL_FLAT_POD,4384800,True,True,False,no_wifi,VN,5,0,MORNING,AFTERNOON,1160.2023921445593,0,4,15.29365480077459,0.12009754534744826
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,09:00,11:10,2026-05-25,130,0,32,18,True,True,True,True,Airbus A350,1-2-1,78.0,FULL_FLAT_POD,4384800,True,True,False,no_wifi,VN,5,0,MORNING,MORNING,1160.2023921445593,0,4,15.29365480077459,0.12009754534744826
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,08:00,10:10,2026-05-25,130,0,32,18,True,True,True,True,Airbus A350,1-2-1,75.0,FULL_FLAT_POD,6746000,True,True,False,no_wifi,VN,5,0,MORNING,MORNING,1160.2023921445593,0,4,15.724460442839714,0.7428224258005152
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,07:00,09:10,2026-05-25,130,0,32,18,True,True,True,True,Boeing 787,1-2-1,78.0,FULL_FLAT_POD,6746000,True,True,False,no_wifi,VN,5,0,MORNING,MORNING,1160.2023921445593,0,4,15.724460442839714,0.7428224258005152
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,06:00,08:10,2026-05-25,130,0,32,18,True,True,False,False,Airbus A320,2-2,45.0,CRADLE_RECLINER,3674100,True,True,False,no_wifi,VN,5,0,MORNING,MORNING,1160.2023921445593,0,2,15.11681903485295,-0.13551663525033705
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,05:00,07:10,2026-05-25,130,0,32,18,True,True,False,False,Airbus A320,2-2,38.0,CRADLE_RECLINER,3300400,True,True,False,no_wifi,VN,5,0,EARLY_MORNING,MORNING,1160.2023921445593,0,2,15.009554534205856,-0.29056630688909013
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,21:25,23:35,2026-05-25,130,0,23,7,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,2608969,False,False,False,no_wifi,9G,5,0,EVENING,EVENING,1160.2023921445593,0,0,14.774466065394266,-0.6303841373493083
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,09:25,11:35,2026-05-25,130,0,23,7,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,2608969,False,False,False,no_wifi,9G,5,0,MORNING,MORNING,1160.2023921445593,0,0,14.774466065394266,-0.6303841373493083
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,23:05,01:15,2026-05-26,130,0,23,7,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,2608969,False,False,False,no_wifi,9G,5,0,EVENING,EARLY_MORNING,1160.2023921445593,0,0,14.774466065394266,-0.6303841373493083
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,19:55,22:05,2026-05-25,130,0,23,7,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,2608969,False,False,False,no_wifi,9G,5,0,EVENING,EVENING,1160.2023921445593,0,0,14.774466065394266,-0.6303841373493083
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,18:30,20:40,2026-05-25,130,0,23,7,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,2608969,False,False,False,no_wifi,9G,5,0,EVENING,EVENING,1160.2023921445593,0,0,14.774466065394266,-0.6303841373493083
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,17:15,19:25,2026-05-25,130,0,23,7,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,2608969,False,False,False,no_wifi,9G,5,0,AFTERNOON,EVENING,1160.2023921445593,0,0,14.774466065394266,-0.6303841373493083
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,15:30,17:40,2026-05-25,130,0,23,7,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,2608969,False,False,False,no_wifi,9G,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,0,14.774466065394266,-0.6303841373493083
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,12:25,14:35,2026-05-25,130,0,23,7,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,2608969,False,False,False,no_wifi,9G,5,0,AFTERNOON,AFTERNOON,1160.2023921445593,0,0,14.774466065394266,-0.6303841373493083
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,06:15,08:25,2026-05-25,130,0,23,7,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,2608969,False,False,False,no_wifi,9G,5,0,MORNING,MORNING,1160.2023921445593,0,0,14.774466065394266,-0.6303841373493083
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,05:45,07:55,2026-05-25,130,0,23,7,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,2608969,False,False,False,no_wifi,9G,5,0,EARLY_MORNING,MORNING,1160.2023921445593,0,0,14.774466065394266,-0.6303841373493083
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,11:35,18:05,2026-05-25,390,1,23,7,False,False,False,False,Airbus A320,Unknown,Unknown,Unknown,5126590,False,False,False,no_wifi,9G,5,0,MORNING,EVENING,1160.2023921445593,1,0,15.449951473836913,0.34602269010967557
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,18:10,20:25,2026-05-25,135,0,40,14,False,False,True,True,Airbus A320,2-2,38.0,RECLINER_SEAT,3213900,True,True,False,no_wifi,QH,5,0,EVENING,EVENING,1160.2023921445593,0,2,14.98299602206716,-0.3289563479695651
2026-05-20,HAN,SGN,2026-05-25,BUSINESS,07:05,09:20,2026-05-25,135,0,40,14,False,False,False,False,Airbus A320,2-2,38.0,RECLINER_SEAT,3213900,True,True,False,no_wifi,QH,5,0,MORNING,MORNING,1160.2023921445593,0,0,14.98299602206716,-0.3289563479695651
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,16:20,20:15,2026-05-26,235,1,0,7,False,False,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,2562636,False,False,False,no_wifi,QH,6,1,AFTERNOON,EVENING,1160.2023921445593,1,0,14.756547364414317,-0.6562854251600342
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,11:50,20:10,2026-05-26,500,1,0,7,False,False,False,False,Airbus A320,3-3,29.0,BELOW_AVERAGE_LEGROOM,2902321,False,False,False,no_wifi,QH,6,1,MORNING,EVENING,1160.2023921445593,1,0,14.881021664230918,-0.47635917558446667
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,19:00,01:00,2026-05-27,360,1,23,10,False,True,False,False,Airbus A320,3-3,31.0,STANDARD_LEGROOM,4889974,True,True,False,no_wifi,VN,6,1,EVENING,EARLY_MORNING,1160.2023921445593,1,1,15.402697748963549,0.27771794360805085
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,16:35,21:50,2026-05-26,315,1,23,10,False,True,False,False,Airbus A320,3-3,31.0,STANDARD_LEGROOM,4323941,True,True,False,no_wifi,VN,6,1,AFTERNOON,EVENING,1160.2023921445593,1,1,15.27967804414526,0.09989429531711315
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,06:50,11:05,2026-05-26,255,1,23,10,False,True,False,False,Airbus A320,3-3,31.0,STANDARD_LEGROOM,4800238,True,True,False,no_wifi,VN,6,1,MORNING,MORNING,1160.2023921445593,1,1,15.384176266305222,0.25094534142268554
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,16:10,20:35,2026-05-26,265,1,23,10,False,True,False,False,Airbus A320,3-3,28.0,BELOW_AVERAGE_LEGROOM,4889974,True,True,False,no_wifi,VN,6,1,AFTERNOON,EVENING,1160.2023921445593,1,1,15.402697748963549,0.27771794360805085
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,20:45,01:00,2026-05-27,255,1,23,10,False,True,False,False,Airbus A320,3-3,31.0,STANDARD_LEGROOM,4889974,True,True,False,no_wifi,VN,6,1,EVENING,EARLY_MORNING,1160.2023921445593,1,1,15.402697748963549,0.27771794360805085
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,19:10,01:00,2026-05-27,350,1,23,10,False,True,False,False,Airbus A320,3-3,31.0,STANDARD_LEGROOM,4889974,True,True,False,no_wifi,VN,6,1,EVENING,EARLY_MORNING,1160.2023921445593,1,1,15.402697748963549,0.27771794360805085
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,18:20,22:40,2026-05-26,260,1,23,10,False,True,False,False,Airbus A320,3-3,31.0,STANDARD_LEGROOM,4889974,True,True,False,no_wifi,VN,6,1,EVENING,EVENING,1160.2023921445593,1,1,15.402697748963549,0.27771794360805085
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,06:00,08:10,2026-05-26,130,0,23,10,True,True,True,True,Airbus A350,3-3-3,32.0,ABOVE_AVERAGE_LEGROOM,1931018,True,True,False,no_wifi,VN,6,1,MORNING,MORNING,1160.2023921445593,0,4,14.473558400823663,-1.0653429010017452
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,14:00,16:10,2026-05-26,130,0,23,10,True,True,True,True,Boeing 787,3-3-3,32.0,ABOVE_AVERAGE_LEGROOM,2079176,True,True,False,no_wifi,VN,6,1,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,14.54748270030133,-0.9584861283417245
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,20:00,22:10,2026-05-26,130,0,23,10,True,True,True,True,Airbus A350,3-3-3,32.0,ABOVE_AVERAGE_LEGROOM,1931018,True,True,False,no_wifi,VN,6,1,EVENING,EVENING,1160.2023921445593,0,4,14.473558400823663,-1.0653429010017452
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,19:00,21:10,2026-05-26,130,0,23,10,True,True,True,True,Airbus A350,3-3-3,32.0,ABOVE_AVERAGE_LEGROOM,1931018,True,True,False,no_wifi,VN,6,1,EVENING,EVENING,1160.2023921445593,0,4,14.473558400823663,-1.0653429010017452
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,18:30,20:40,2026-05-26,130,0,23,10,True,True,True,True,Boeing 787,3-3-3,32.0,ABOVE_AVERAGE_LEGROOM,1931018,True,True,False,no_wifi,VN,6,1,EVENING,EVENING,1160.2023921445593,0,4,14.473558400823663,-1.0653429010017452
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,17:00,19:10,2026-05-26,130,0,23,10,True,True,True,True,Boeing 787,3-3-3,32.0,ABOVE_AVERAGE_LEGROOM,2079176,True,True,False,no_wifi,VN,6,1,AFTERNOON,EVENING,1160.2023921445593,0,4,14.54748270030133,-0.9584861283417245
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,16:00,18:10,2026-05-26,130,0,23,10,True,True,True,True,Boeing 787,3-3-3,32.0,ABOVE_AVERAGE_LEGROOM,2079176,True,True,False,no_wifi,VN,6,1,AFTERNOON,EVENING,1160.2023921445593,0,4,14.54748270030133,-0.9584861283417245
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,15:30,17:45,2026-05-26,135,0,23,10,True,True,True,True,Boeing 787,3-3-3,32.0,ABOVE_AVERAGE_LEGROOM,2079176,True,True,False,no_wifi,VN,6,1,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,14.54748270030133,-0.9584861283417245
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,15:00,17:10,2026-05-26,130,0,23,10,True,True,True,True,Boeing 787,3-3-3,32.0,ABOVE_AVERAGE_LEGROOM,2079176,True,True,False,no_wifi,VN,6,1,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,14.54748270030133,-0.9584861283417245
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,13:00,15:10,2026-05-26,130,0,23,10,True,True,True,True,Airbus A350,3-3-3,32.0,ABOVE_AVERAGE_LEGROOM,2079176,True,True,False,no_wifi,VN,6,1,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,14.54748270030133,-0.9584861283417245
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,12:30,14:40,2026-05-26,130,0,23,10,True,True,True,True,Airbus A350,3-3-3,32.0,ABOVE_AVERAGE_LEGROOM,2079176,True,True,False,no_wifi,VN,6,1,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,14.54748270030133,-0.9584861283417245
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,12:00,14:10,2026-05-26,130,0,23,10,True,True,True,True,Airbus A350,3-3-3,32.0,ABOVE_AVERAGE_LEGROOM,2079176,True,True,False,no_wifi,VN,6,1,AFTERNOON,AFTERNOON,1160.2023921445593,0,4,14.54748270030133,-0.9584861283417245
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,11:00,13:10,2026-05-26,130,0,23,10,True,True,True,True,Boeing 787,3-3-3,32.0,ABOVE_AVERAGE_LEGROOM,2079176,True,True,False,no_wifi,VN,6,1,MORNING,AFTERNOON,1160.2023921445593,0,4,14.54748270030133,-0.9584861283417245
2026-05-20,HAN,SGN,2026-05-26,ECONOMY,10:45,12:45,2026-05-26,120,0,23,10,True,True,False,False,Airbus A320,3-3,31.0,STANDARD_LEGROOM,2079176,True,True,False,no_wifi,VN,6,1,MORNING,AFTERNOON,1160.2023921445593,0,2,14.54748270030133,-0.9584861283417245
